content,score,Year,Month,Day
Buat developer saya minta tolong untuk aplikasinya kok aneh gitu...saya udah bolak balik ganti email dan katanya udah terdaftar...udah saya konfirmasi...apalah semuanya...hhhhhh aplikasi GK jelas ini mah.. mohon pengertiannya...haduhhh gk jelas..,1,2022,5,5
Tolong di tambah metode pembayaranya bos kaya apk sebelah. Jd lebih mudah. Bagi orang yg mau bayar tunai via minimarket/kantor pos biar bisa. Jgn cuma bisa bayar non tunai aja. Gk semua orang punya link pembayaran non tunai.tolong di perbaiki metode pembayaranya dan kecepatan aplikasinya. Supaya gk ngebuk/ngelek.,1,2022,5,5
"Untuk KAI Access, mohon pemilik akun tidak dijadikan penumpang utama dan diikutsertakan membeli tiket. Bagaimana caranya membantu orang yang sudah tua, gagap teknologi atau situasi yang tidak mendukung untuk membeli tiket. Akan tetapi, pemilik akun juga terbawa beli tiket. Mohon tindaklanjutnya. Terimakasih.",3,2022,5,5
"Aduh lemot banget sekarang gak tau lagi mau gimana tiap buka menu data penumpang langsung lelet lalu close sendiri, ini mau pesan tiket gmn coba kalo stasiun jauh.. aplikasi BUMN masa seperti ini layanannya",1,2022,5,6
"Tolong untuk update ke depan nya bisa ubah no telpon dong , karna mau migrasi no baru itu tidak bisa dan kode verifikasi di kirim ke no yang lama, dan juga untuk pemesanan tiket ka lokal bisa edit penumbang",5,2022,5,7
"Terlalu banyak error, mulai atur profil sampai pemesanan tiket, tampilannya ada tersisa saat di pesan selalu terjadi error saat pembayaran sampai gak jadi berangkattt !!",1,2022,5,7
"Setiap menggunakan Pasti Lemott prosesnya. Sudah berlangsung sejak bbrp bulan lalu. Ketika ditunggu, ada pilihan aplikasi ditutup atau lanjut, saat lanjut. Time report, sudah habis waktu nya",1,2022,5,7
Mau pesan tiket kok aplikasi tidak menanggapi terus ya. Kirain memori hp penuh sampe di apus apusin dulu. Sampe di restart dulu . Penasaran masih gak bisa dr kmren kmren pdhal di coba. Iseng deh cek review. Ternyataaaaaaaaa memang begini 😂,2,2022,5,7
"Ini saran ya kalok bisa pembelian tiket nya jangan ruwet lah penumpang sdikit aturan nya ruwet tiket beli onlen,gak boleh pes3n dulu lah,,,setelah datang ke stasiun tiket nya habis,,,,kan kasian yg jauh dari stasiun harus bolak balik,,,meskipun menghindari antrian lewat online,,,kan mending pesan dulu sbelum brangkat lewat stasiun langsung lebih adil,,,sama yg gk bisa beli online. kan jugak bisa menghindari antrian, sperti yg dulu,ruwet ni skarang niiiiii",2,2022,5,7
"Tiket sudah di pesan dan lunas, tapi saat mau di batalkan tiket tidak muncul di menu pembatalan, bahkan saat cek tiket dengan memasukkan kode pemesanan juga tidak muncul. Tolong segera di Perbaiki, ini SANGAT MERUGIKAN!!",1,2022,5,8
"Jangan instal, berkali kali pesen tiket selalu gagal, gajelas bgt, lemot, gaguna. Mending pesen pake traveloka aja, cepet sat set. Perusahaan besar kok masalah aplikasi kayak gini gaada evaluasi perbaikan. Bayar app developer gih biar pelayanan lebih baik lagi.",1,2022,5,10
Aplikasi unfaedah... Maksud hati instal aplikasi ini agar mudah dalam pemesanan ternyata T*****i... Saat di pesan malah mau di bayar tidak Bisa... Tolong diperbaiki lagi.,2,2022,5,10
"Saya sangat gregetan ,5x melakukan transaksi. sangat mamakan waktu yg hanya di beri 6menit untuk proses pemesanan setiap x proses pembayaran pasti app tidak merespons,ulang lagi dari awal,selalu begitu lagi,kalau memang kendala dari app tolong perbaiki. Karena sinyal di hp saya baik baik saja",3,2022,5,10
Tiket selalu habis disikat calo digital. Gak logis mau pesan tiket 3hari sebelum keberangkatan selalu habis.. Calo jaman sekarang tersistem. Banyak kejanggalan gak jelas.,1,2022,5,11
"Saran yaa untuk admin aplikasinya. Lebih di perhatikan lagi kualitas aplikasinya dengan penampilan dan penggunaan lebih mudah lagi. Jujur sih apl ribet banget tiba"" keluar daftar atau masuk lagi susah.. banyak gagalnya klk mau masuk karena eror aplikasinya",2,2022,5,12
"aplikasinya bagus namun kayaknya khusus HP dengan RAM gede dan chipset bagus bisa menjalankan apk ini, karna coba di dua hp berbeda hasilnya beda, apk ini juga memudahkan pembelian tiket secara online jadi sangat terbantu",5,2022,5,12
Sudah diinstall tapi waktu mau di akses.. Malah keluar halaman putih blank.. .. Pusing... Ini sudah yg kesekian kali dan sudah saya coba sejak 2 bulan lalu dan hasilnya tetep tidak berubah.. Tetap halaman putih.. Putih seperti salju..🙈🙈,1,2022,5,13
"Input data buat penumpangnya aneh, eror. Ga ada opsi batal lagi. Tolong aplikasinya ini lebih dioptimalkan lagi.",2,2022,5,13
"Untuk metode pembayaran mohon ditambah, sangat tidak fleksibel hanya link yang tersedia, dan untuk pembayaran link, kenapa tidak bisa login dengan nomor yg berbeda, kenapa harus mengacu pada nomor telepon di akun kai? Bukankah nomor telepon yg terdaftar di akun kai belum tentu terdaftar di link juga, ini sangat membingungkan dan menyusahkan pelanggan mohon diperbaiki",5,2022,5,13
"Aplikasi sering error saat untuk melakukan pemesanan, padahal jaringan dan wifi saya lancar, dulu padahal aplikasi lancar, sekarang malah tambah jelek saja. Sudah coba sampai 7x pasti error setiap akan melakukan pembayaran.",1,2022,5,13
"Minta tolong untuk perbaikan systemnya supaya akses lbh cepat dan mudah, ini sudah di coba beberapa kalai pasti di bagian ringkasan pemesannya eror terus. Mohon lebih di perhatikan kembali kenyamanan untuk reservasi.",1,2022,5,13
"Aplikasi dah bagus, tapi banyak hp yang ngelag kek berat banget tolong UI/UX design nya di perbaiki, UI dah bagus sih UX nya 0. Tolong di baca ya but kebaikan bersama, sering banget force close. App setingkat Bumn harusnya bisa lebih baik dari ini. Terima kasih",1,2022,5,15
"Dengan hormat kepada PT. KAI untuk dapat segera memperbaiki aplikasi, dikarenakan semua proses pemesanan tiket melalui aplikasi sehingga kami para konsumen sangat-sangat bergantung dengan Aplikasi KAI access ini namun masih banyak kendala yang saya alami ketika menggunakan aplikasi ini, waktu pemesanan yang singkat hanya 6 menit 59 detik, aplikasi sering Bug, waktu habis dan tiket dg kursi yg kita pilih pun hilang karena mengulang dan terus mengulang padahal padahal koneksi internet sangat bagus",1,2022,5,15
"Aplikasi sangat delay , tolong segera di benahi berhubung segala macam pemesanan tiket ka melalui aplikasi demi kelancaran dan kepuasan pelanggan . Saat melakukan pemesanan tiket dan saat pembayaran loading sangat lama dan kadang keluar pemberitahuan ""aplikasi tidak menanggapi"" Sehingga waktu yang di sediakan selalu tidak cukup untuk transaksi pembelian .",1,2022,5,15
"Tolong Tingkatkan lagi di bagian metode pembayarannya, karena jika sekali di saat pembayaran aplikasi force close//crash. Si pembeli jadi tidak bisa membayar kembali ticket yang dipesan dan ticket yang tidak bisa dibeli jadi tertera di bagian menunggu tanpa bisa di bayar karena tidak ada kode QR di bagian Qiris",1,2022,5,16
"Aplikasi kalau pesan tiket kok penumpang 1 gak bisa di ganti namanya?sehingga klau pesan tiket untuk orang lain harus ikut beli juga,padahal gak naik hanya berniat menolong kok malah di suruh beli tiket.kok lucu aturan kayak gini,tolong di ubah aturannya karena kereta api lokal kebanyakan yg naik orang kecil.tolong di perhatikan!!!",1,2022,5,16
"Sumpah yaaa, aplikasi ini bikin emosi. Tolonglah diperbaiki. LEMOT bangeeeetttt, mana durasi pemesanan cuman 6 menit. Udah sering saya install uninstall, tetep aja ga ada perubahan dari 3thn lalu sampe skrg. Mana no hp ga bisa diganti, apalagi bikin akun lagi. Gua pake gadget beda2 aja tetep lemottt.",1,2022,5,16
"Mau bayar pakai point selalu gagal. Aplikask sudah diperbarui ke yg paling baru, sinyal juga lancar. Di coba berkali kali tetap tidak bisa digunakan. Dibuka untuk syarat dan ketentuan juga tidak ada. Ujung ujungnya poinnya selalu habis karena kadaluarsa. Untuk apa di adakan reward kalau tidak bisa digunakan 😊",1,2022,5,16
"Aplikasi cacat! Sangat jelas kalau developer gagal. Aplikasi selalu not responding. Saat melakukan pemesanan sering stuck, dan saat pembayaran selalu nge-stuck dan not responding. Mode pembayaran tidak muncul sama sekali, ketika waktu pembayaran sudah habis baru aplikasi berjalan dan pemesanan pun gagal. Sampe puluhan kali percobaan. Padahal hp baik2 saja, versi app sudah terbaru, koneksi sangat baik dan saya melakukan pemesanan di berbagai waktu agar menghindari padatnya trafic di server kai 🤬",1,2022,5,16
"Lemot parah.. padahal sinyal hp full.. internet lancar kalau buka aplikasi lain.. sumpah kecewa banget.. lebih parah dari shopee.. pajak g pernah telat, apa2 dipajakin sekarang, layanan kek gini parah banget.. lu kira waktu 6 menit itu lama ya.. gila lu.. 10 menit lah paling gak.. kalian semua bakal kutuntut di akhirat. Dzolim.",1,2022,5,17
"Lemot banget. Dari kemarin mau beli tiket gabisa karena keburu time out. Kalo belom bisa ngoptimalin aplikasi supaya ga lemot, minimal kasih tambah waktunya dong.",3,2022,5,17
"Plisss bgt buat pihak developer kai. Ditingkatkan lagi bug pada apk nya. Saya lelah sekali setiap ingin memesan selalu keluar sendiri , pdhl apk ter update dan jaringan lancar 😌",2,2022,5,17
"Ko jadi kaya gini si aplikasinya 🥲. Dulu aman-aman saja, kenapa akhir-akhir ini eror kak, tolong dong cepat di perbaiki aplikasi nya. Karna sangat membantu di saat sedang terburu-buru untuk masuk dg tanpa cetak tiket",2,2022,5,18
"Kok tidak bisa update ke premium ya pdhl data udah sesuai, sudah 5 kali perjalanan pakai kai acces juga, kai pay nya juga tidak bisa diaktivasi, dan udah versi yang terbaru aplikasinya",4,2022,5,19
Not responding terus... Padahal sudah diupgrade. Ga bisa aktivasi metode pembayaran juga... Tolong dong.. diperbaiki lagi... Jangan kyk gini too.... Mana di stasiun deket rumah loket ditutup 24/7 pula. Padahal penumpang kereta selalu ramai,1,2022,5,19
"Aplikasi sangat tidak berfungsi dgn baik, setiap tahapan proses selalu lack, padahal proses pemesanan dibatasi oleh waktu, alhasil pesanan selalu gagal, gagal & gagal lagi, bukan karena dari konsumen yg pesan, tapi kadaluwarsa waktu akibat dari lack aplikasi setiap tahapan proses.",1,2022,5,19
Trimaksih KAI access dengan adanya aplikasi ini yg awalnya harus ribet bolak balik ke stasiun beli tiket sekarng saya bisa pesan tiket sambil tiduran dan hari H nya bi langsung naik kereta deh...,5,2022,5,19
"Biasanya saya sangat mudah sekali untuk mesan tiket sudah 2 hari ini saya mencoba untuk mesan sslalu keluar dan gagal, padahal jaringan saya bagus. Tolong di kingkatkan lagi dong seperti awal. Masa mesen tiket aja susah banget di persulit sama apk ny yg error.",1,2022,5,21
"Apk yang sangat membantu, cepat, praktis dan lebih hemat untuk harga tiketnyaa. Selama saya pakai masih tidak ada kendala, semoga seterusnya seperti ini",5,2022,5,21
"Ayooo lah perbaiki ini aplikasi,. Sangat buruk. Aplikasi tidak merespon klo mau order tiket. Loadingnya paraaah. Padahal sinyal gw bagus. Paraaah",1,2022,5,21
"Aplikasi segera disempurnakan . Termasuk kai pay.. Kalau bisa dana yg tersisa di kai pay bisa di tarik. Saran nya z.. di aplikasi kai harusnya di kasih button bantuan , kritik & saran. Untuk kai, kenapa kursi nya masih berhadap2an untuk kelas ekonomi Kalau bisa kursi yg ad tolong dibuat senyaman mungkin.. searah.. karena mengurangi kenyamanan. / Mengganggu privasi.. Terimakasih",4,2022,5,21
"Aplikasi sering eror saat akan digunakan,dulu pernah sih menggunakan sekali dan lancar,setelah riset hp dan download ulang malah eror gabisa ke buka apk nya......",2,2022,5,22
"Mudah digunakan, dan praktis tidak perlu antri di loket. Peluang dapetnya juga lebih besar. Apalagi dengan adanya conneting train, sangat memudahkan Masukan : Untuk connecting train alangkah lebih baiknya juga terkoneksi dengan kereta lokal agar pilihannya semakin banyak dan lebih ramah bagi backpacker, terimakasih semoga dapat membantu 🙏",5,2022,5,22
"Halo KAI access, mengapa aplikasi saya not responding waktu membeli tiket kereta antarkota? Sebelumnya tidak terjadi masalah, namun ketika sudah hp saya upgrade ke android 12 jadi tidak bisa. Mohon diperbaiki",3,2022,5,23
App.nya suka error..+app utk pembayarannya gk ada yg jelas dr dulu smpek skarang bermasalah udah uang melayang gk bs pesen tiket pula..Memudahkan Apanya??tlong pakai mitra app pembayaran yg bener lah ginikan jd males pesen tiket kreta,1,2022,5,23
"Eror aplikasi nya , saat ingin membayar pasti keluar sendiri.. Udah gitu lemot banget.. Saya sudah coba pake 4 Hape dengan RAM 4gb & 8gb tetep aja Lemot, Padahal saya menggunakan Hape Realme 8 Pro & Samsung Galaxy Note 11 Pro ..",1,2022,5,23
"Sangat disayangkan sekali, mau pesan tiket terhambat karna detail penumpang 1 tidak bisa diubah sama sekali. Tolong ya diperbaiki. Ini sangat menyulitkan user.",2,2022,5,24
"Aplikasi makin lemot, sering time out, padahal jaringan lancar, dana sudah berkurang tp tiket tidak muncul, akhirnya rugi harus beli lagi, semoga segera diperbaiki, kalau sudah bagus nanti bintangnya saya kasih banyak",1,2022,5,24
"Aq kasih bintang 1..krn hari ini aplikasi benar2 error. Tdi pesan tiket local blitar mlg PP.Nungguin barcode tiket loading nya lama sekali dan harus d ulang berkali2.sekalinya muncul, udah d bayar lewat link ehh barcode tiketnya gak klwr. Udah k stasiun tetap gk bisa d pake dan tidak bisa d uangkan. Nyesekkk",1,2022,5,24
"Saya sebagai calon pemudik sangat kecewa dengan aplikasi KAI ACCESS, karena banyak sekali eror yang terdapat pada aplikasi ini mulai dari daftar kereta tidak muncul, pilihan kursi hilang, dan saat ingin memesan tiba tiba Force close sendiri. Dan setelah masuk kembali ke aplikasi semua data data pemesanan tiket ter reset. Ini sangat mengesalkan bagi para pemudik, jadi tolong cepat di perbaiki, saya sampai membatalkan perjalanan saya yang awalnya ingin menggunakan kereta menjadi menggunakan BUS.",3,2022,5,25
"Aplikasi ampas.. gak bisa pesan. Isi data diri doang terus balik ke menu pilihan kereta. Mau edit profile password dibilang salah terus, udah ganti password masih dibilang salah.",1,2022,5,25
"Aplikasi kai ku sdh tdk prnh terlihat tiket lokal. Hrs klik ""kereta bandara"" di bagian bawah pencarian tiket, sedangkan metode pembayarn yg dipake sangat tdk variatif, VA tertera tp tdk bisa di pilih, Apa gunanya...?",2,2022,5,25
"Tolong dong lebih di perbaiki sistemnya KAI Accessnya, Terlebih untuk layanan kereta Tanpa kursi, masak saya suruh duduk di tempat duduk yang kosong dan ketika orang yang punya tempat duduk saya di suruh berdiri atau suruh cari tempat duduk lain?? Iya kalau rute perjalanannya jarak dekat masih bisa di maklumi ya, bagaimana jika rute perjalanan jauh, bisa sampai 4 - 6 jam durasi perjalanannya, masak kami suruh gonta ganti tempat duduk. Kami di sini kan juga bayar gak gratis!!",1,2022,5,26
"Awal sampe milih kursi lancar, giliran lanjutkan dan mulai pembayaran kenapa tulisan ""Aplikasi tidak menanggapi"", sudah di close tab, sampe hapus instal aplikasi tetep sama, baik di jam sibuk atau pun tidak tetep seperti ini, aplikasi digunakan untuk mempermudah bukan mempersulit, mohon untuk bug nya segera di selesaikan atau update baru hp ram 8 masih seperti itu ..",1,2022,5,27
Aplikasi gak guna. Aplikasi yg hadir hanya untuk menghabiskan anggaran saja. Tidak dapat dilakukan pemesanan. Lokal maupun luar kota. Parah..... Mending hapus aja aplikasinya dari appstore daripada terus bikin citra kai jelek,1,2022,5,27
"Apilikasi dengan UX Payah, selalu not responding dan menjadikan transaksi batal. Payah. Tidak mau meload halaman pilih kursi, tidak mau meload halaman ini itu.",1,2022,5,27
"Entahlah ada apa dengan aplikasi ini..waktu 2019 aplikasinya gangguan terus, 3 hari kemaren sengaja ngdownload lagi semoga ada perbaikan tapi ternyata sama saja selalu menutup sendri aplikasinya ,jd auto hapus lagi..",2,2022,5,28
"Untuk pemesanan KA lokal lebih praktis jadi tidak perlu mengantri. Hanya saja saat pemesanan tiket, untuk pemilik akun harus ada di daftar penumpang, jadi kalau pesan tiket untuk ibu dan adik saya perlu beli tiket 3 karena termasuk saya. Jadi saya selalu beli tiket lebih untuk setiap pemesanan..",3,2022,5,28
"Aplikasi sering error, order audah dilakukan, giliran masuk pembayaran, cuma muncul 2 menu pembayaran dan kalaupun di klik bayar, ganya stuck, not responding Padahal HP baik² saja malah saya restart berberapa kali, koneksi wifi juga sangat bagus Mohon diperbaiki di sistem aplikasinya",1,2022,5,29
Semakin kesini semakin sulit untuk melakukan pemesanan Padahal jaringan data dan koneksi wifi bagus tapi kenapa selalu keluar terus ketika ingin melakukan *TAMBAHKAN SEBAGAI PENUMPANG* padahal sudah melakukan pencopotan ulang aplikasi dan lalu itu di pasang ulang Tapi tetap saja tidak bisa di pakai Kelanjutannya bagaimana?,2,2022,5,29
"Saya sering pake aplikasi ini buat beli tiket kereta lokal Cikampek, tapi pas beli tiket jarak jauh saat pilih kursi aplikasi jadi tambah berat n tidak menanggapi. Mohon pihak developer untuk menghilangkan bug ini, karna ini sangat menggagu",1,2022,5,29
"terkai KAI Pay, harusnya dibuat flexible dapat diuangkan/ ditransfer ke rek. terkait layanan Taksi, tolong dicek kembali ketersediaan Taksi di lokasi stasiun, krn pengalaman sy waktu sudah pesan taksi available ngantar ke Kertosono, tetapi oleh mitra taksi dicancel dg alasan hanya tersedia di Surabaya. Berarti ada miss antara KAI Access dg mitra taksi. Mohon diperhatikan ya...",3,2022,5,30
